"TOA5","QUANTOM_1000X_sn6221","CR1000X","6221","CR1000X.Std.05.01","CPU:2022may13_1000Xsn6221_QUANTOM_depl_rev03.CR1X","13762","Table15min"
"TIMESTAMP","RECORD","Batt_volt_Min","PTemp","OptodeSatOut","OptodeConOut","OptodeTempOut","BarometerPressOut","PAR_Den_Out_Avg","CdomRawVoltOut","CdomVoltOut","CdomCalcConOut","pCO2_out"
"TS","RN","","","%","uM","C","mbar","umol/s/m2","mV","mV","ppb",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp"
"2022-05-15 21:15:00",230,12.73,9.76,95.2,433.6,0.101,"0972.57",21.42,2257,225.7,112.8,619.7
"2022-05-15 21:30:00",231,12.73,9.49,95.4,434.4,0.095,"0972.65",16.11,2247,224.7,112.3,619.7
"2022-05-15 21:45:00",232,12.73,9.22,95.4,434.7,0.09,"0972.83",14.04,2250,225,112.5,622.7
"2022-05-15 22:00:00",233,12.73,8.97,95.4,434.5,0.087,"0972.96",9.53,2248,224.8,112.4,599.9
"2022-05-15 22:15:00",234,12.73,8.72,95.5,435,0.083,"0973.08",6.641,2249,224.9,112.4,612.8
"2022-05-15 22:30:00",235,12.73,8.48,95.5,435,0.081,"0973.29",4.895,2253,225.3,112.6,616.8
"2022-05-15 22:45:00",236,12.73,8.26,95.5,434.9,0.078,"0973.57",4.033,2257,225.7,112.8,617.7
"2022-05-15 23:00:00",237,12.73,8.05,95.5,435.4,0.073,"0973.72",2.782,2255,225.5,112.7,626.6
"2022-05-15 23:15:00",238,12.73,7.85,95.6,435.8,0.07,"0973.87",1.983,2265,226.5,113.2,621.7
"2022-05-15 23:30:00",239,12.73,7.663,95.6,435.7,0.068,"0973.88",1.534,2262,226.2,113.1,609.7
"2022-05-15 23:45:00",240,12.73,7.481,95.7,436,0.066,"0973.94",1.501,2264,226.4,113.2,625.5
"2022-05-16 00:00:00",241,12.73,7.303,95.7,436.2,0.064,"0973.89",1.498,2269,226.9,113.4,602.8
"2022-05-16 00:15:00",242,12.73,7.128,95.7,436.3,0.063,"0973.90",1.478,2273,227.3,113.6,611.7
"2022-05-16 00:30:00",243,12.73,6.958,95.7,436.2,0.063,"0974.01",1.499,2274,227.4,113.7,614.7
"2022-05-16 00:45:00",244,12.73,6.791,95.8,436.6,0.062,"0974.04",1.509,2276,227.6,113.8,618.6
"2022-05-16 01:00:00",245,12.73,6.628,95.8,436.7,0.06,"0973.98",2.297,2274,227.4,113.7,630.4
"2022-05-16 01:15:00",246,12.73,6.469,95.8,436.7,0.059,"0974.20",2.858,2279,227.9,113.9,617.6
"2022-05-16 01:30:00",247,12.73,6.313,95.9,437.1,0.057,"0974.27",3.591,2283,228.3,114.1,610.7
"2022-05-16 01:45:00",248,12.73,6.162,95.8,436.8,0.059,"0974.48",3.723,2283,228.3,114.1,612.6
"2022-05-16 02:00:00",249,12.73,6.017,95.8,436.9,0.059,"0974.71",3.341,2282,228.2,114.1,608.6
"2022-05-16 02:15:00",250,12.73,5.88,95.8,436.9,0.059,"0974.99",3.622,2288,228.8,114.4,604.7
"2022-05-16 02:30:00",251,12.73,5.75,95.9,437,0.061,"0975.15",4.904,2288,228.8,114.4,626.4
"2022-05-16 02:45:00",252,12.73,5.627,95.9,437.1,0.056,"0975.21",7.366,2286,228.6,114.3,630.3
"2022-05-16 03:00:00",253,12.73,5.513,95.9,437.2,0.048,"0975.27",9.39,2291,229.1,114.5,623.4
"2022-05-16 03:15:00",254,12.73,5.404,95.7,436.4,0.032,"0975.24",13.58,2305,230.5,115.3,612.6
"2022-05-16 03:30:00",255,12.73,5.299,95.7,437,0.011,"0975.40",18.19,2299,229.9,114.9,630.3
"2022-05-16 03:45:00",256,12.73,5.195,95.7,437.2,0,"0975.45",23.52,2281,228.1,114,618.5
"2022-05-16 04:00:00",257,12.73,5.092,95.8,437.7,-0.005,"0975.49",38.9,2279,227.9,113.9,614.5
"2022-05-16 04:15:00",258,12.72,4.991,95.9,437.8,-0.006,"0975.59",69.66,2277,227.7,113.8,604.6
"2022-05-16 04:30:00",259,12.72,4.89,95.9,438.1,-0.001,"0975.70",87.4,2279,227.9,113.9,608.5
"2022-05-16 04:45:00",260,12.72,4.789,96,438.4,0.004,"0975.92",79.92,2280,228,114,613.6
"2022-05-16 05:00:00",261,12.72,4.689,96,438.3,0.009,"0976.15",81.6,2281,228.1,114,620.4
"2022-05-16 05:15:00",262,12.72,4.59,96,438.3,0.015,"0976.19",107.9,2277,227.7,113.8,610.5
"2022-05-16 05:30:00",263,12.72,4.494,96.1,438.5,0.022,"0976.33",110.8,2279,227.9,113.9,605.6
"2022-05-16 05:45:00",264,12.72,4.401,96.1,438.6,0.031,"0976.56",97.4,2284,228.4,114.2,614.5
"2022-05-16 06:00:00",265,12.72,4.314,96.1,438.6,0.037,"0976.80",94.6,2282,228.2,114.1,611.5
"2022-05-16 06:15:00",266,12.72,4.231,96.2,438.7,0.042,"0977.00",106,2295,229.5,114.7,611.5
"2022-05-16 06:30:00",267,12.72,4.152,96.1,438.4,0.046,"0977.16",96.3,2294,229.4,114.7,633.4
"2022-05-16 06:45:00",268,12.72,4.078,96.1,438.3,0.049,"0977.47",95.1,2298,229.8,114.9,624.3
"2022-05-16 07:00:00",269,12.72,4.01,96.1,438.2,0.048,"0977.75",89.4,2301,230.1,115,610.5
"2022-05-16 07:15:00",270,12.72,3.946,96.1,438.1,0.041,"0977.97",100.5,2306,230.6,115.3,614.4
"2022-05-16 07:30:00",271,12.72,3.885,96.1,438.3,0.035,"0978.21",162.8,2304,230.4,115.2,616.5
"2022-05-16 07:45:00",272,12.72,3.827,96.1,438.5,0.032,"0978.44",231.3,2304,230.4,115.2,610.5
"2022-05-16 08:00:00",273,12.72,3.771,96.2,438.7,0.034,"0978.71",229.7,2304,230.4,115.2,604.5
"2022-05-16 08:15:00",274,12.72,3.715,96.2,438.7,0.037,"0979.00",240.2,2304,230.4,115.2,595.6
"2022-05-16 08:30:00",275,12.72,3.662,96.2,438.8,0.042,"0979.27",268.4,2304,230.4,115.2,607.5
"2022-05-16 08:45:00",276,12.72,3.614,96.2,438.7,0.047,"0979.49",278.6,2300,230,115,610.5
"2022-05-16 09:00:00",277,12.72,3.572,96.2,438.7,0.054,"0979.63",313.2,2301,230.1,115,617.4
"2022-05-16 09:15:00",278,12.72,3.535,96.2,438.7,0.064,"0979.82",350.6,2297,229.7,114.8,616.5
"2022-05-16 09:30:00",279,12.72,3.504,96.3,438.8,0.078,"0980.03",421.1,2297,229.7,114.8,611.5
"2022-05-16 09:45:00",280,12.72,3.477,96.3,438.7,0.092,"0980.32",459.1,2298,229.8,114.9,597.6
"2022-05-16 10:00:00",281,12.72,3.455,96.3,438.5,0.11,"0980.52",487.2,2300,230,115,596.6
"2022-05-16 10:15:00",282,12.54,3.604,96.4,438.4,0.129,"0980.75",501.3,2298,229.8,114.9,615.5
"2022-05-16 10:30:00",283,12.54,3.919,96.3,437.8,0.149,"0980.88",616.5,2305,230.5,115.3,607.5
"2022-05-16 10:45:00",284,12.52,4.205,96.3,437.6,0.169,"0981.11",622.4,2311,231.1,115.5,596.3
"2022-05-16 11:00:00",285,12.51,4.458,96.3,437.2,0.188,"0981.33",625.5,2300,230,115,601.7
"2022-05-16 11:15:00",286,12.51,4.69,96.3,436.9,0.208,"0981.46",678.6,2305,230.5,115.3,602.6
"2022-05-16 11:30:00",287,12.49,4.898,96.2,436.3,0.235,"0981.66",787.1,2301,230.1,115,607.5
"2022-05-16 11:45:00",288,12.55,5.078,96.1,435.6,0.26,"0981.90",885,2304,230.4,115.2,599.6
"2022-05-16 12:00:00",289,12.51,5.23,96.1,435.3,0.289,"0981.93",944,2295,229.5,114.8,613.5
"2022-05-16 12:15:00",290,12.64,5.208,96.1,434.8,0.315,"0982.08",768.8,2295,229.5,114.7,620.2
"2022-05-16 12:30:00",291,12.69,5.001,96.1,434.5,0.336,"0982.22",741.5,2293,229.3,114.7,613.5
"2022-05-16 12:45:00",292,12.69,4.818,95.9,433.8,0.348,"0982.32",771.2,2289,228.9,114.4,623.3
"2022-05-16 13:00:00",293,12.7,4.672,95.9,433.4,0.363,"0982.54",715.6,2286,228.6,114.3,606.5
"2022-05-16 13:15:00",294,12.7,4.559,95.8,432.9,0.383,"0982.72",726.3,2285,228.5,114.2,605.6
"2022-05-16 13:30:00",295,12.7,4.471,95.8,432.5,0.39,"0982.83",682.7,2277,227.7,113.8,612.5
"2022-05-16 13:45:00",296,12.7,4.402,95.7,432.3,0.399,"0982.92",639.1,2280,228,114,610.5
"2022-05-16 14:00:00",297,12.7,4.345,95.7,432.1,0.413,"0983.18",596,2278,227.8,113.9,596
"2022-05-16 14:15:00",298,12.7,4.299,95.7,431.7,0.423,"0983.34",616.6,2281,228.1,114,599.6
"2022-05-16 14:30:00",299,12.7,4.255,95.7,431.6,0.437,"0983.54",659.5,2284,228.4,114.2,611.5
"2022-05-16 14:45:00",300,12.7,4.213,95.7,431.4,0.456,"0983.61",718.2,2281,228.1,114,600.8
"2022-05-16 15:00:00",301,12.71,4.172,95.7,431.4,0.476,"0983.68",715.2,2269,226.9,113.4,595.3
"2022-05-16 15:15:00",302,12.7,4.137,95.8,431.1,0.505,"0983.85",688,2276,227.6,113.8,603.6
"2022-05-16 15:30:00",303,12.7,4.107,95.8,430.8,0.529,"0983.98",699.1,2268,226.8,113.4,600.6
"2022-05-16 15:45:00",304,12.7,4.084,95.8,430.7,0.555,"0984.11",697.6,2265,226.5,113.2,610.5
"2022-05-16 16:00:00",305,12.7,4.068,95.9,430.9,0.581,"0984.23",664.5,2260,226,112.9,598.6
"2022-05-16 16:15:00",306,12.7,4.058,96,431,0.606,"0984.35",636.5,2257,225.7,112.8,594.7
"2022-05-16 16:30:00",307,12.7,4.056,96,430.6,0.622,"0984.49",666.9,2260,226,113,589.2
"2022-05-16 16:45:00",308,12.7,4.057,96,430.6,0.642,"0984.58",721.2,2257,225.7,112.8,596.7
"2022-05-16 17:00:00",309,12.7,4.066,96.1,430.5,0.666,"0984.72",790.8,2253,225.3,112.6,598.6
"2022-05-16 17:15:00",310,12.7,4.081,96.1,430.4,0.687,"0984.73",638.6,2206,220.6,110.2,595.7
"2022-05-16 17:30:00",311,12.7,4.103,96.2,430.5,0.699,"0984.83",598.9,2252,225.2,112.6,590.7
"2022-05-16 17:45:00",312,12.7,4.131,96.2,430.5,0.707,"0984.96",426.4,2252,225.2,112.6,599.6
"2022-05-16 18:00:00",313,12.7,4.158,96.1,430.4,0.705,"0985.13",363.1,2248,224.8,112.4,620.4
"2022-05-16 18:15:00",314,12.7,4.181,96.2,430.7,0.698,"0985.25",328.9,2245,224.5,112.2,599.9
"2022-05-16 18:30:00",315,12.7,4.198,96.2,430.7,0.688,"0985.29",283.6,2241,224.1,112,594.7
"2022-05-16 18:45:00",316,12.7,4.207,96.2,431,0.674,"0985.35",259.8,2242,224.2,112.1,593.7
"2022-05-16 19:00:00",317,12.7,4.206,96.3,431.5,0.657,"0985.41",287,2242,224.2,112.1,593.6
"2022-05-16 19:15:00",318,12.7,4.197,96.3,431.8,0.639,"0985.56",201.9,2241,224.1,112,600.4
"2022-05-16 19:30:00",319,12.7,4.182,96.4,432.5,0.621,"0985.56",158.7,2239,223.9,111.9,607.5
"2022-05-16 19:45:00",320,12.7,4.159,96.4,432.6,0.605,"0985.67",119.5,2238,223.8,111.9,594.9
"2022-05-16 20:00:00",321,12.7,4.131,96.4,433.2,0.585,"0985.82",86.2,2242,224.2,112.1,612.2
"2022-05-16 20:15:00",322,12.7,4.094,96.4,433.3,0.563,"0985.90",89.3,2241,224.1,112,598.6
"2022-05-16 20:30:00",323,12.7,4.052,96.4,433.7,0.54,"0985.97",90.4,2240,224,112,603.5
"2022-05-16 20:45:00",324,12.7,3.999,96.5,434.2,0.519,"0986.04",84.7,2242,224.2,112.1,610.5
"2022-05-16 21:00:00",325,12.7,3.938,96.6,434.8,0.5,"0986.02",66.71,2242,224.2,112.1,601.5
"2022-05-16 21:15:00",326,12.7,3.875,96.5,434.9,0.479,"0986.19",47.49,2242,224.2,112.1,588.8
"2022-05-16 21:30:00",327,12.7,3.809,96.7,435.9,0.455,"0986.20",38.99,2239,223.9,111.9,600.5
"2022-05-16 21:45:00",328,12.7,3.742,96.7,436.3,0.434,"0986.30",30.57,2243,224.3,112.1,611.4
"2022-05-16 22:00:00",329,12.7,3.673,96.7,436.6,0.414,"0986.39",23.74,2234,223.4,111.7,601.5
"2022-05-16 22:15:00",330,12.7,3.602,96.8,436.9,0.395,"0986.41",14.71,2237,223.7,111.8,595.6
"2022-05-16 22:30:00",331,12.7,3.527,96.7,437.1,0.377,"0986.58",12.4,2249,224.9,112.4,619.3
"2022-05-16 22:45:00",332,12.7,3.451,96.8,437.6,0.359,"0986.60",10.04,2243,224.3,112.1,620.3
"2022-05-16 23:00:00",333,12.7,3.373,96.9,438,0.343,"0986.67",9.41,2247,224.7,112.3,598.5
"2022-05-16 23:15:00",334,12.7,3.296,96.9,438.4,0.329,"0986.65",6.624,2244,224.4,112.2,608.9
"2022-05-16 23:30:00",335,12.7,3.219,96.9,438.4,0.316,"0986.58",5.375,2245,224.5,112.2,608.4
"2022-05-16 23:45:00",336,12.7,3.145,96.9,438.8,0.303,"0986.65",3.879,2241,224.1,112,609.4
"2022-05-17 00:00:00",337,12.7,3.072,96.9,438.9,0.291,"0986.70",3.277,2239,223.9,111.9,604.1
"2022-05-17 00:15:00",338,12.69,3,96.9,439.1,0.282,"0986.81",4.089,2240,224,111.9,607.4
"2022-05-17 00:30:00",339,12.69,2.926,97,439.5,0.272,"0986.78",4.266,2242,224.2,112.1,602.1
"2022-05-17 00:45:00",340,12.69,2.853,96.9,439.4,0.263,"0986.71",4.803,2238,223.8,111.8,610.4
"2022-05-17 01:00:00",341,12.69,2.781,97,439.6,0.254,"0986.72",4.669,2246,224.6,112.2,623.2
"2022-05-17 01:15:00",342,12.69,2.71,97,439.9,0.246,"0986.70",3.919,2246,224.6,112.2,610.4
"2022-05-17 01:30:00",343,12.69,2.64,97,439.8,0.239,"0986.63",5.469,2241,224.1,112,602.5
"2022-05-17 01:45:00",344,12.69,2.571,97,440.1,0.233,"0986.65",8.66,2237,223.7,111.8,609.4
"2022-05-17 02:00:00",345,12.69,2.505,97,440.2,0.23,"0986.68",10.7,2239,223.9,111.9,606.3
"2022-05-17 02:15:00",346,12.69,2.441,97,440.2,0.226,"0986.65",13.49,2237,223.7,111.8,610
"2022-05-17 02:30:00",347,12.69,2.378,97,440.2,0.221,"0986.61",19.7,2234,223.4,111.7,617.3
"2022-05-17 02:45:00",348,12.69,2.317,97.1,440.5,0.219,"0986.60",24.69,2234,223.4,111.6,611.3
"2022-05-17 03:00:00",349,12.69,2.257,97,440.4,0.216,"0986.55",34.25,2234,223.4,111.6,616.4
"2022-05-17 03:15:00",350,12.69,2.197,97,440.4,0.215,"0986.55",46.49,2235,223.5,111.7,610.4
"2022-05-17 03:30:00",351,12.69,2.137,97,440.3,0.214,"0986.48",58.29,2231,223.1,111.5,616.3
"2022-05-17 03:45:00",352,12.69,2.079,97,440.3,0.213,"0986.32",72,2231,223.1,111.5,621.2
"2022-05-17 04:00:00",353,12.69,2.021,97.1,440.6,0.213,"0986.22",96.8,2231,223.1,111.5,613.4
"2022-05-17 04:15:00",354,12.69,1.966,97.1,440.5,0.215,"0986.26",104,2229,222.9,111.4,623.2
"2022-05-17 04:30:00",355,12.69,1.912,97.1,440.6,0.216,"0986.14",134,2232,223.2,111.6,604.7
"2022-05-17 04:45:00",356,12.69,1.862,97.1,440.6,0.22,"0986.18",204.8,2231,223.1,111.5,613.7
"2022-05-17 05:00:00",357,12.69,1.816,97.1,440.6,0.226,"0986.15",196.2,2233,223.3,111.6,621.2
"2022-05-17 05:15:00",358,12.69,1.776,97.1,440.7,0.232,"0986.20",173.2,2234,223.4,111.7,619.2
"2022-05-17 05:30:00",359,12.69,1.743,97.1,440.5,0.24,"0986.11",195.7,2230,223,111.4,613.3
"2022-05-17 05:45:00",360,12.69,1.72,97.1,440.3,0.251,"0986.05",238.6,2236,223.6,111.7,617.3
"2022-05-17 06:00:00",361,12.69,1.704,97.1,440.2,0.268,"0986.05",295.4,2230,223,111.4,615.3
"2022-05-17 06:15:00",362,12.69,1.693,97.2,440.1,0.283,"0985.83",300.2,2227,222.7,111.3,607.4
"2022-05-17 06:30:00",363,12.69,1.686,97.2,439.9,0.31,"0985.76",549.1,2234,223.4,111.6,612.4
"2022-05-17 06:45:00",364,12.69,1.684,97.2,439.5,0.34,"0985.56",583.8,2234,223.4,111.7,599.7
"2022-05-17 07:00:00",365,12.69,1.69,97.3,439.4,0.38,"0985.67",610.5,2236,223.6,111.8,619.3
"2022-05-17 07:15:00",366,12.69,1.708,97.3,439.2,0.42,"0985.63",626.1,2230,223,111.5,622.2
"2022-05-17 07:30:00",367,12.69,1.742,97.3,438.5,0.464,"0985.52",593.6,2227,222.7,111.3,600.4
"2022-05-17 07:45:00",368,12.69,1.793,97.3,437.9,0.504,"0985.48",564.1,2231,223.1,111.5,618.3
"2022-05-17 08:00:00",369,12.69,1.859,97.3,437.6,0.537,"0985.30",612.3,2227,222.7,111.3,625.1
"2022-05-17 08:15:00",370,12.69,1.935,97.3,437,0.57,"0985.20",697.5,2230,223,111.4,602.5
"2022-05-17 08:30:00",371,12.68,2.018,97.2,436.5,0.604,"0985.13",700.6,2223,222.3,111.1,601.1
"2022-05-17 08:45:00",372,12.68,2.105,97.3,436.2,0.639,"0985.07",681.2,2226,222.6,111.2,611.2
"2022-05-17 09:00:00",373,12.68,2.193,97.2,435.5,0.676,"0984.97",720.5,2223,222.3,111.1,625.7
"2022-05-17 09:15:00",374,12.68,2.284,97.2,434.8,0.723,"0984.96",809,2223,222.3,111.1,614.4
"2022-05-17 09:30:00",375,12.68,2.377,97.2,434.3,0.778,"0984.81",1120,2217,221.7,110.8,598.5
"2022-05-17 09:45:00",376,12.68,2.474,97.2,433.6,0.827,"0984.85",824,2214,221.4,110.7,607.5
"2022-05-17 10:00:00",377,12.68,2.578,97.2,432.7,0.897,"0984.80",1145,2222,222.2,111,611.4
"2022-05-17 10:15:00",378,12.46,2.855,97.2,432,0.944,"0984.78",748.9,2214,221.4,110.6,619.3
"2022-05-17 10:30:00",379,12.56,3.308,97.1,431.1,1.01,"0984.59",1060,2212,221.2,110.5,612.5
"2022-05-17 10:45:00",380,12.48,3.739,97.1,430.4,1.051,"0984.55",801,2213,221.3,110.6,606.5
"2022-05-17 11:00:00",381,12.49,4.134,97.1,429.7,1.103,"0984.44",1116,2212,221.2,110.6,601.6
"2022-05-17 11:15:00",382,12.44,4.501,97,428.5,1.174,"0984.41",1106,2208,220.8,110.3,619.4
"2022-05-17 11:30:00",383,12.55,4.835,97,427.6,1.263,"0984.25",987,2205,220.5,110.2,594.8
"2022-05-17 11:45:00",384,12.45,5.136,97,426.4,1.344,"0984.15",956,2201,220.1,110,615.6
"2022-05-17 12:00:00",385,12.48,5.412,96.9,425.3,1.411,"0984.03",890,2195,219.5,109.7,632.3
"2022-05-17 12:15:00",386,12.6,5.511,96.8,424.5,1.454,"0983.83",811,2198,219.8,109.8,617.5
"2022-05-17 12:30:00",387,12.66,5.415,96.7,423.6,1.487,"0983.77",927,2191,219.1,109.5,608.6
"2022-05-17 12:45:00",388,12.67,5.329,96.6,422.8,1.515,"0983.67",1040,2191,219.1,109.5,625.4
"2022-05-17 13:00:00",389,12.67,5.272,96.6,422.5,1.555,"0983.50",1083,2189,218.9,109.4,619.5
"2022-05-17 13:15:00",390,12.67,5.243,96.6,421.8,1.592,"0983.28",1030,2187,218.7,109.3,606.7
"2022-05-17 13:30:00",391,12.67,5.241,96.5,420.9,1.633,"0983.11",1102,2180,218,108.9,604.7
"2022-05-17 13:45:00",392,12.68,5.264,96.4,420.1,1.686,"0982.85",1283,2181,218.1,109,622.5
"2022-05-17 14:00:00",393,12.68,5.306,96.4,419.5,1.736,"0982.77",1233,2175,217.5,108.7,616.7
"2022-05-17 14:15:00",394,12.68,5.366,96.3,418.7,1.777,"0982.72",1083,2171,217.1,108.5,634.4
"2022-05-17 14:30:00",395,12.68,5.434,96.6,419.3,1.799,"0982.57",775.8,2171,217.1,108.5,621.6
"2022-05-17 14:45:00",396,12.68,5.508,96.2,417.5,1.828,"0982.29",1009,2165,216.5,108.2,618.6
"2022-05-17 15:00:00",397,12.68,5.592,96.4,418,1.855,"0982.12",948,2160,216,107.9,622.5
"2022-05-17 15:15:00",398,12.68,5.685,96.3,417.4,1.876,"0981.92",890,2155,215.5,107.7,635.4
"2022-05-17 15:30:00",399,12.68,5.775,96.5,418,1.889,"0981.84",852,2157,215.7,107.8,614.7
"2022-05-17 15:45:00",400,12.68,5.865,96.4,417.8,1.884,"0981.71",622.8,2153,215.3,107.6,616.7
"2022-05-17 16:00:00",401,12.68,5.95,96.4,417.7,1.875,"0981.53",515.2,2157,215.7,107.7,612.7
"2022-05-17 16:15:00",402,12.68,6.03,96.3,417.8,1.856,"0981.42",478.3,2151,215.1,107.5,633.4
"2022-05-17 16:30:00",403,12.68,6.097,96.2,417.2,1.844,"0981.16",568.4,2149,214.9,107.4,630.4
"2022-05-17 16:45:00",404,12.68,6.154,96.2,417.6,1.826,"0980.87",552.1,2149,214.9,107.4,633.4
"2022-05-17 17:00:00",405,12.68,6.197,96.2,417.9,1.802,"0980.66",412.1,2152,215.2,107.5,629.5
"2022-05-17 17:15:00",406,12.68,6.228,96.1,417.8,1.777,"0980.38",375,2151,215.1,107.5,617.7
"2022-05-17 17:30:00",407,12.68,6.248,96.1,418,1.753,"0980.12",408.3,2150,215,107.4,614.7
"2022-05-17 17:45:00",408,12.68,6.258,96.1,418.2,1.725,"0980.01",316.1,2150,215,107.4,630.4
"2022-05-17 18:00:00",409,12.68,6.257,96.1,418.5,1.689,"0979.82",268.3,2146,214.6,107.2,627.5
"2022-05-17 18:15:00",410,12.68,6.243,96,418.8,1.649,"0979.49",233.3,2151,215.1,107.5,607.7
"2022-05-17 18:30:00",411,12.67,6.22,96,419.2,1.605,"0979.26",194.1,2149,214.9,107.4,606.7
"2022-05-17 18:45:00",412,12.68,6.188,96,419.8,1.559,"0979.09",162.7,2142,214.2,107,624.5
"2022-05-17 19:00:00",413,12.67,6.145,95.9,419.7,1.506,"0978.86",129.6,2147,214.7,107.3,622.5
"2022-05-17 19:15:00",414,12.67,6.091,95.9,420.4,1.454,"0978.58",127.8,2145,214.5,107.2,617.6
"2022-05-17 19:30:00",415,12.67,6.029,95.9,420.9,1.4,"0978.44",100,2145,214.5,107.2,609.7
"2022-05-17 19:45:00",416,12.68,5.96,95.8,421.3,1.343,"0978.31",81.2,2148,214.8,107.3,622.5
"2022-05-17 20:00:00",417,12.67,5.886,95.8,422,1.28,"0978.07",76.14,2146,214.6,107.2,626.4
"2022-05-17 20:15:00",418,12.67,5.808,95.7,422.5,1.219,"0977.93",87.8,2142,214.2,107,606.6
"2022-05-17 20:30:00",419,12.67,5.726,95.7,422.9,1.161,"0977.70",88.1,2144,214.4,107.1,605.7
"2022-05-17 20:45:00",420,12.67,5.643,95.7,423.7,1.101,"0977.43",74.22,2141,214.1,107,626.4
"2022-05-17 21:00:00",421,12.67,5.557,95.7,424.5,1.046,"0977.34",63.18,2139,213.9,106.8,608.6
"2022-05-17 21:15:00",422,12.67,5.472,95.7,425.1,0.998,"0977.17",51.06,2142,214.2,107,606.6
"2022-05-17 21:30:00",423,12.67,5.387,95.8,425.7,0.957,"0977.07",40.03,2138,213.8,106.8,613.6
"2022-05-17 21:45:00",424,12.67,5.303,95.7,426,0.915,"0976.83",31.69,2139,213.9,106.9,608.5
"2022-05-17 22:00:00",425,12.67,5.218,95.8,426.8,0.875,"0976.65",26.22,2139,213.9,106.9,615.5
"2022-05-17 22:15:00",426,12.67,5.134,95.8,427.1,0.835,"0976.56",23.14,2134,213.4,106.6,607.6
"2022-05-17 22:30:00",427,12.67,5.051,95.7,427.3,0.797,"0976.40",19.58,2138,213.8,106.8,606.6
"2022-05-17 22:45:00",428,12.67,4.969,95.7,427.9,0.762,"0976.46",15.01,2136,213.6,106.7,604.6
"2022-05-17 23:00:00",429,12.67,4.887,95.7,428.3,0.723,"0976.39",11.75,2137,213.7,106.8,634.2
"2022-05-17 23:15:00",430,12.67,4.804,95.8,428.9,0.689,"0976.41",10.52,2136,213.6,106.7,618.5
"2022-05-17 23:30:00",431,12.67,4.722,95.7,429.2,0.654,"0976.45",8.79,2138,213.8,106.8,617.4
"2022-05-17 23:45:00",432,12.67,4.638,95.7,429.5,0.614,"0976.32",7.501,2134,213.4,106.6,606.4
"2022-05-18 00:00:00",433,12.67,4.552,95.7,429.8,0.579,"0976.32",6.802,2136,213.6,106.7,623.5
"2022-05-18 00:15:00",434,12.67,4.463,95.7,430.3,0.539,"0976.31",6.086,2142,214.2,107,612.5
"2022-05-18 00:30:00",435,12.67,4.368,95.7,430.8,0.504,"0976.51",5.761,2139,213.9,106.8,623.3
"2022-05-18 00:45:00",436,12.67,4.265,95.7,431.1,0.468,"0976.53",5.89,2138,213.8,106.8,617.9
"2022-05-18 01:00:00",437,12.67,4.153,95.6,431.3,0.439,"0976.61",6.713,2132,213.2,106.5,620.3
"2022-05-18 01:15:00",438,12.67,4.034,95.8,432.2,0.414,"0976.63",7.291,2134,213.4,106.6,632.2
"2022-05-18 01:30:00",439,12.67,3.911,95.7,432.2,0.396,"0976.81",8.62,2135,213.5,106.7,614.4
"2022-05-18 01:45:00",440,12.67,3.786,95.8,432.7,0.384,"0976.93",9.12,2137,213.7,106.7,620.9
"2022-05-18 02:00:00",441,12.67,3.662,95.8,432.9,0.374,"0976.97",11.5,2136,213.6,106.7,628.1
"2022-05-18 02:15:00",442,12.67,3.544,95.8,433.2,0.363,"0977.16",15.44,2137,213.7,106.7,616.4
"2022-05-18 02:30:00",443,12.67,3.431,95.8,433.1,0.355,"0977.30",18.27,2134,213.4,106.6,630.1
"2022-05-18 02:45:00",444,12.67,3.32,95.8,433.2,0.347,"0977.36",26.25,2139,213.9,106.8,616.7
"2022-05-18 03:00:00",445,12.67,3.214,95.9,433.5,0.341,"0977.37",42.81,2134,213.4,106.6,627.2
"2022-05-18 03:15:00",446,12.67,3.118,95.8,433.4,0.336,"0977.69",50.57,2134,213.4,106.6,639.1
"2022-05-18 03:30:00",447,12.67,3.029,95.9,433.7,0.334,"0977.89",63.24,2137,213.7,106.8,618.8
"2022-05-18 03:45:00",448,12.67,2.944,95.9,433.7,0.332,"0978.19",75.37,2139,213.9,106.8,624.2
"2022-05-18 04:00:00",449,12.67,2.866,95.9,433.9,0.331,"0978.41",99.2,2135,213.5,106.7,611.3
"2022-05-18 04:15:00",450,12.67,2.794,95.9,434,0.331,"0978.64",121.2,2140,214,106.9,602.5
"2022-05-18 04:30:00",451,12.67,2.727,96,434.5,0.329,"0978.73",205.1,2139,213.9,106.9,620.3
"2022-05-18 04:45:00",452,12.67,2.664,96,434.2,0.333,"0978.90",244.3,2139,213.9,106.8,625.2
"2022-05-18 05:00:00",453,12.67,2.61,96.1,434.6,0.335,"0979.10",145,2136,213.6,106.7,616.4
"2022-05-18 05:15:00",454,12.67,2.569,96.2,434.9,0.337,"0979.09",174.2,2139,213.9,106.9,614.3
"2022-05-18 05:30:00",455,12.67,2.543,96.2,434.8,0.344,"0979.16",189.5,2141,214.1,106.9,608.1
"2022-05-18 05:45:00",456,12.67,2.529,96.2,434.8,0.351,"0979.37",193.9,2142,214.2,107,611.4
"2022-05-18 06:00:00",457,12.67,2.522,96.2,434.8,0.36,"0979.53",187.7,2141,214.1,106.9,606.4
